"GO.ID","Term","Annotated","Significant","Expected","Pvalue","Adj.Pvalue"
"GO:0071824","protein-DNA complex subunit organization",156,1,5.57,"0.99666",1
"GO:0008104","protein localization",867,18,30.95,"0.99670",1
"GO:1901361","organic cyclic compound catabolic proces...",386,9,13.78,"0.99674",1
"GO:0071702","organic substance transport",1114,28,39.76,"0.99712",1
"GO:0016458","gene silencing",273,3,9.74,"0.99714",1
"GO:0006875","cellular metal ion homeostasis",162,1,5.78,"0.99732",1
"GO:0055082","cellular chemical homeostasis",276,3,9.85,"0.99739",1
"GO:0034655","nucleobase-containing compound catabolic...",300,7,10.71,"0.99741",1
"GO:0006873","cellular ion homeostasis",230,2,8.21,"0.99789",1
"GO:0006281","DNA repair",334,4,11.92,"0.99802",1
"GO:0044237","cellular metabolic process",9323,364,332.78,"0.99810",1
"GO:0000226","microtubule cytoskeleton organization",172,1,6.14,"0.99814",1
"GO:0006605","protein targeting",237,2,8.46,"0.99832",1
"GO:0000398","mRNA splicing, via spliceosome",175,1,6.25,"0.99834",1
"GO:0051179","localization",3021,85,107.83,"0.99845",1
"GO:0006399","tRNA metabolic process",178,1,6.35,"0.99851",1
"GO:0051641","cellular localization",1090,23,38.91,"0.99853",1
"GO:0019439","aromatic compound catabolic process",371,8,13.24,"0.99864",1
"GO:0019725","cellular homeostasis",347,4,12.39,"0.99864",1
"GO:0006401","RNA catabolic process",204,5,7.28,"0.99866",1
"GO:0006310","DNA recombination",181,1,6.46,"0.99867",1
"GO:0015833","peptide transport",652,11,23.27,"0.99880",1
"GO:0097435","supramolecular fiber organization",251,2,8.96,"0.99895",1
"GO:0006261","DNA-dependent DNA replication",188,1,6.71,"0.99897",1
"GO:0055065","metal ion homeostasis",307,3,10.96,"0.99899",1
"GO:0043603","cellular amide metabolic process",780,14,27.84,"0.99905",1
"GO:0055080","cation homeostasis",360,4,12.85,"0.99907",1
"GO:0006974","cellular response to DNA damage stimulus",408,5,14.56,"0.99908",1
"GO:0044271","cellular nitrogen compound biosynthetic ...",3267,128,116.61,"0.99913",1
"GO:0005976","polysaccharide metabolic process",312,3,11.14,"0.99914",1
"GO:1903046","meiotic cell cycle process",193,1,6.89,"0.99914",1
"GO:0051052","regulation of DNA metabolic process",193,1,6.89,"0.99914",1
"GO:0000377","RNA splicing, via transesterification re...",196,1,7,"0.99923",1
"GO:0044270","cellular nitrogen compound catabolic pro...",341,7,12.17,"0.99926",1
"GO:0015031","protein transport",633,10,22.59,"0.99927",1
"GO:0071103","DNA conformation change",198,1,7.07,"0.99929",1
"GO:0000375","RNA splicing, via transesterification re...",198,1,7.07,"0.99929",1
"GO:0042886","amide transport",675,11,24.09,"0.99929",1
"GO:0008380","RNA splicing",263,2,9.39,"0.99930",1
"GO:0017038","protein import",199,1,7.1,"0.99931",1
"GO:0046907","intracellular transport",759,13,27.09,"0.99936",1
"GO:0007010","cytoskeleton organization",421,5,15.03,"0.99937",1
"GO:0046700","heterocycle catabolic process",346,7,12.35,"0.99937",1
"GO:0009793","embryo development ending in seed dorman...",598,9,21.35,"0.99938",1
"GO:0044262","cellular carbohydrate metabolic process",425,5,15.17,"0.99943",1
"GO:0070925","organelle assembly",273,2,9.74,"0.99950",1
"GO:0006886","intracellular protein transport",521,7,18.6,"0.99950",1
"GO:0051321","meiotic cell cycle",211,1,7.53,"0.99956",1
"GO:0071705","nitrogen compound transport",895,16,31.95,"0.99958",1
"GO:0003002","regionalization",279,2,9.96,"0.99959",1
"GO:0042254","ribosome biogenesis",342,3,12.21,"0.99966",1
"GO:0043604","amide biosynthetic process",623,9,22.24,"0.99967",1
"GO:0006810","transport",2725,72,97.27,"0.99967",1
"GO:0044238","primary metabolic process",8721,344,311.29,"0.99968",1
"GO:0006260","DNA replication",223,1,7.96,"0.99972",1
"GO:0043412","macromolecule modification",3177,152,113.4,"0.99972",1
"GO:0046486","glycerolipid metabolic process",224,1,8,"0.99973",1
"GO:0009790","embryo development",719,11,25.66,"0.99975",1
"GO:0006412","translation",547,7,19.52,"0.99975",1
"GO:0022603","regulation of anatomical structure morph...",299,2,10.67,"0.99979",1
"GO:0043043","peptide biosynthetic process",557,7,19.88,"0.99981",1
"GO:0007389","pattern specification process",363,3,12.96,"0.99983",1
"GO:0051649","establishment of localization in cell",858,14,30.63,"0.99983",1
"GO:0042546","cell wall biogenesis",238,1,8.5,"0.99984",1
"GO:0051234","establishment of localization",2774,72,99.02,"0.99984",1
"GO:0006091","generation of precursor metabolites and ...",365,3,13.03,"0.99984",1
"GO:0034470","ncRNA processing",308,2,10.99,"0.99985",1
"GO:0006325","chromatin organization",471,5,16.81,"0.99985",1
"GO:0045184","establishment of protein localization",718,10,25.63,"0.99991",1
"GO:0009657","plastid organization",262,1,9.35,"0.99993",1
"GO:0044264","cellular polysaccharide metabolic proces...",265,1,9.46,"0.99994",1
"GO:0006518","peptide metabolic process",655,8,23.38,"0.99995",1
"GO:0033365","protein localization to organelle",407,3,14.53,"0.99996",1
"GO:0006397","mRNA processing",280,1,9.99,"0.99997",1
"GO:0022402","cell cycle process",625,7,22.31,"0.99997",1
"GO:0022613","ribonucleoprotein complex biogenesis",425,3,15.17,"0.99998",1
"GO:0072594","establishment of protein localization to...",325,1,11.6,"0.99999",1
"GO:0009059","macromolecule biosynthetic process",3282,122,117.15,"1.00000",1
"GO:0065003","protein-containing complex assembly",835,10,29.81,"1.00000",1
"GO:0034660","ncRNA metabolic process",414,2,14.78,"1.00000",1
"GO:0022607","cellular component assembly",1176,17,41.98,"1.00000",1
"GO:0006259","DNA metabolic process",677,6,24.17,"1.00000",1
"GO:0034622","cellular protein-containing complex asse...",641,5,22.88,"1.00000",1
"GO:0090305","nucleic acid phosphodiester bond hydroly...",653,5,23.31,"1.00000",1
"GO:0043933","protein-containing complex subunit organ...",916,10,32.7,"1.00000",1
"GO:0006807","nitrogen compound metabolic process",7900,305,281.99,"1.00000",1
"GO:0051276","chromosome organization",763,6,27.24,"1.00000",1
"GO:0016071","mRNA metabolic process",471,5,16.81,"1.00000",1
"GO:0006396","RNA processing",754,4,26.91,"1.00000",1
"GO:0016043","cellular component organization",3451,74,123.18,"1.00000",1
"GO:0044085","cellular component biogenesis",1625,21,58,"1.00000",1
"GO:0043170","macromolecule metabolic process",7325,285,261.46,"1.00000",1
"GO:0006725","cellular aromatic compound metabolic pro...",4777,156,170.51,"1.00000",1
"GO:1901360","organic cyclic compound metabolic proces...",4919,164,175.58,"1.00000",1
"GO:0071840","cellular component organization or bioge...",3778,78,134.85,"1.00000",1
"GO:0006996","organelle organization",2131,30,76.07,"1.00000",1
"GO:0046483","heterocycle metabolic process",4643,140,165.73,"1.00000",1
"GO:0016070","RNA metabolic process",3462,115,123.57,"1.00000",1
"GO:0006139","nucleobase-containing compound metabolic...",4276,129,152.63,"1.00000",1
"GO:0034641","cellular nitrogen compound metabolic pro...",5008,144,178.76,"1.00000",1
"GO:0009692","ethylene metabolic process",32,7,1.14,"1.00000",1
"GO:0071215","cellular response to abscisic acid stimu...",410,24,14.63,"1.00000",1
"GO:0071902","positive regulation of protein serine/th...",43,4,1.53,"1.00000",1
"GO:0001934","positive regulation of protein phosphory...",111,8,3.96,"1.00000",1
"GO:0044003","modulation by symbiont of host process",50,5,1.78,"1.00000",1
"GO:0052553","modulation by symbiont of host immune re...",19,5,0.68,"1.00000",1
"GO:2000024","regulation of leaf development",89,6,3.18,"1.00000",1
"GO:0052572","response to host immune response",19,5,0.68,"1.00000",1
"GO:0070297","regulation of phosphorelay signal transd...",73,10,2.61,"1.00000",1
"GO:0070298","negative regulation of phosphorelay sign...",63,10,2.25,"1.00000",1
"GO:0090304","nucleic acid metabolic process",3898,119,139.14,"1.00000",1
"GO:0043450","alkene biosynthetic process",32,7,1.14,"1.00000",1
"GO:0097306","cellular response to alcohol",412,24,14.71,"1.00000",1
"GO:0000291","nuclear-transcribed mRNA catabolic proce...",29,4,1.04,"1.00000",1
"GO:0043410","positive regulation of MAPK cascade",33,4,1.18,"1.00000",1
"GO:0010104","regulation of ethylene-activated signali...",73,10,2.61,"1.00000",1
"GO:0035966","response to topologically incorrect prot...",67,6,2.39,"1.00000",1
"GO:0043449","cellular alkene metabolic process",32,7,1.14,"1.00000",1
"GO:0000288","nuclear-transcribed mRNA catabolic proce...",63,4,2.25,"1.00000",1
"GO:0000956","nuclear-transcribed mRNA catabolic proce...",101,4,3.61,"1.00000",1
"GO:0042762","regulation of sulfur metabolic process",31,3,1.11,"1.00000",1
"GO:0051252","regulation of RNA metabolic process",2180,105,77.81,"1.00000",1
"GO:0051254","positive regulation of RNA metabolic pro...",615,32,21.95,"1.00000",1
"GO:1900673","olefin metabolic process",36,7,1.29,"1.00000",1
"GO:1900674","olefin biosynthetic process",32,7,1.14,"1.00000",1
"GO:1902680","positive regulation of RNA biosynthetic ...",575,32,20.52,"1.00000",1
"GO:0009937","regulation of gibberellic acid mediated ...",31,3,1.11,"1.00000",1
"GO:0019219","regulation of nucleobase-containing comp...",2299,105,82.06,"1.00000",1
"GO:0008150","biological_process",14568,520,520,"1.00000",1
"GO:0075136","response to host",19,5,0.68,"1.00000",1
"GO:0052173","response to defenses of other organism",19,5,0.68,"1.00000",1
"GO:0035821","modulation of process of other organism",54,5,1.93,"1.00000",1
"GO:2001141","regulation of RNA biosynthetic process",2070,105,73.89,"1.00000",1
"GO:0051701","interaction with host",72,5,2.57,"1.00000",1
"GO:0044419","interspecies interaction between organis...",1532,107,54.68,"1.00000",1
"GO:0043207","response to external biotic stimulus",1482,107,52.9,"1.00000",1
"GO:0045935","positive regulation of nucleobase-contai...",659,32,23.52,"1.00000",1
"GO:0045937","positive regulation of phosphate metabol...",120,8,4.28,"1.00000",1
"GO:1903508","positive regulation of nucleic acid-temp...",575,32,20.52,"1.00000",1
"GO:0034204","lipid translocation",21,4,0.75,"1.00000",1
"GO:0051817","modulation of process of other organism ...",53,5,1.89,"1.00000",1
"GO:0009808","lignin metabolic process",60,7,2.14,"1.00000",1
"GO:0010562","positive regulation of phosphorus metabo...",120,8,4.28,"1.00000",1
"GO:0010557","positive regulation of macromolecule bio...",650,32,23.2,"1.00000",1
"GO:0006402","mRNA catabolic process",159,4,5.68,"1.00000",1
"GO:0097035","regulation of membrane lipid distributio...",21,4,0.75,"1.00000",1
"GO:0052200","response to host defenses",19,5,0.68,"1.00000",1
"GO:0042327","positive regulation of phosphorylation",119,8,4.25,"1.00000",1
"GO:0045860","positive regulation of protein kinase ac...",94,8,3.36,"1.00000",1
"GO:0033674","positive regulation of kinase activity",102,8,3.64,"1.00000",1
"GO:0032104","regulation of response to extracellular ...",16,4,0.57,"1.00000",1
"GO:0000002","mitochondrial genome maintenance",19,0,0.68,"1.00000",1
"GO:0000018","regulation of DNA recombination",44,0,1.57,"1.00000",1
"GO:0000027","ribosomal large subunit assembly",55,0,1.96,"1.00000",1
"GO:0000028","ribosomal small subunit assembly",33,0,1.18,"1.00000",1
"GO:0000054","ribosomal subunit export from nucleus",17,0,0.61,"1.00000",1
"GO:0000070","mitotic sister chromatid segregation",78,0,2.78,"1.00000",1
"GO:0000075","cell cycle checkpoint",71,0,2.53,"1.00000",1
"GO:0000077","DNA damage checkpoint",33,0,1.18,"1.00000",1
"GO:0000079","regulation of cyclin-dependent protein s...",28,0,1,"1.00000",1
"GO:0000082","G1/S transition of mitotic cell cycle",48,0,1.71,"1.00000",1
"GO:0000086","G2/M transition of mitotic cell cycle",33,0,1.18,"1.00000",1
"GO:0000105","histidine biosynthetic process",13,0,0.46,"1.00000",1
"GO:0000154","rRNA modification",39,0,1.39,"1.00000",1
"GO:0000184","nuclear-transcribed mRNA catabolic proce...",23,0,0.82,"1.00000",1
"GO:0000245","spliceosomal complex assembly",29,0,1.04,"1.00000",1
"GO:0000303","response to superoxide",20,0,0.71,"1.00000",1
"GO:0000305","response to oxygen radical",22,0,0.79,"1.00000",1
"GO:0000338","protein deneddylation",10,0,0.36,"1.00000",1
"GO:0000373","Group II intron splicing",22,0,0.79,"1.00000",1
"GO:0000380","alternative mRNA splicing, via spliceoso...",29,0,1.04,"1.00000",1
"GO:0000381","regulation of alternative mRNA splicing,...",26,0,0.93,"1.00000",1
"GO:0000387","spliceosomal snRNP assembly",15,0,0.54,"1.00000",1
"GO:0000422","autophagy of mitochondrion",27,0,0.96,"1.00000",1
"GO:0000447","endonucleolytic cleavage in ITS1 to sepa...",11,0,0.39,"1.00000",1
"GO:0000460","maturation of 5.8S rRNA",35,0,1.25,"1.00000",1
"GO:0000462","maturation of SSU-rRNA from tricistronic...",49,0,1.75,"1.00000",1
"GO:0000463","maturation of LSU-rRNA from tricistronic...",14,0,0.5,"1.00000",1
"GO:0000466","maturation of 5.8S rRNA from tricistroni...",27,0,0.96,"1.00000",1
"GO:0000469","cleavage involved in rRNA processing",27,0,0.96,"1.00000",1
"GO:0000470","maturation of LSU-rRNA",38,0,1.36,"1.00000",1
"GO:0000478","endonucleolytic cleavage involved in rRN...",18,0,0.64,"1.00000",1
"GO:0000479","endonucleolytic cleavage of tricistronic...",18,0,0.64,"1.00000",1
"GO:0000712","resolution of meiotic recombination inte...",18,0,0.64,"1.00000",1
"GO:0000723","telomere maintenance",70,0,2.5,"1.00000",1
"GO:0000726","non-recombinational repair",31,0,1.11,"1.00000",1
"GO:0000730","DNA recombinase assembly",14,0,0.5,"1.00000",1
"GO:0000741","karyogamy",33,0,1.18,"1.00000",1
"GO:0000819","sister chromatid segregation",105,0,3.75,"1.00000",1
"GO:0000919","cell plate assembly",28,0,1,"1.00000",1
"GO:0000959","mitochondrial RNA metabolic process",60,0,2.14,"1.00000",1
"GO:0000963","mitochondrial RNA processing",27,0,0.96,"1.00000",1
"GO:0000966","RNA 5'-end processing",32,0,1.14,"1.00000",1
"GO:0000972","transcription-dependent tethering of RNA...",13,0,0.46,"1.00000",1
"GO:0000973","posttranscriptional tethering of RNA pol...",10,0,0.36,"1.00000",1
"GO:0001501","skeletal system development",17,0,0.61,"1.00000",1
"GO:0001503","ossification",19,0,0.68,"1.00000",1
"GO:0001504","neurotransmitter uptake",10,0,0.36,"1.00000",1
"GO:0001510","RNA methylation",56,0,2,"1.00000",1
"GO:0001522","pseudouridine synthesis",15,0,0.54,"1.00000",1
"GO:0001525","angiogenesis",15,0,0.54,"1.00000",1
"GO:0001568","blood vessel development",15,0,0.54,"1.00000",1
"GO:0001578","microtubule bundle formation",18,0,0.64,"1.00000",1
"GO:0001655","urogenital system development",11,0,0.39,"1.00000",1
"GO:0001667","ameboidal-type cell migration",21,0,0.75,"1.00000",1
"GO:0001672","regulation of chromatin assembly or disa...",14,0,0.5,"1.00000",1
"GO:0001678","cellular glucose homeostasis",58,0,2.07,"1.00000",1
"GO:0001701","in utero embryonic development",18,0,0.64,"1.00000",1
"GO:0001736","establishment of planar polarity",14,0,0.5,"1.00000",1
"GO:0001738","morphogenesis of a polarized epithelium",14,0,0.5,"1.00000",1
"GO:0001775","cell activation",36,0,1.29,"1.00000",1
"GO:0001816","cytokine production",34,0,1.21,"1.00000",1
"GO:0001817","regulation of cytokine production",34,0,1.21,"1.00000",1
"GO:0001819","positive regulation of cytokine producti...",32,0,1.14,"1.00000",1
"GO:0001824","blastocyst development",17,0,0.61,"1.00000",1
"GO:0001825","blastocyst formation",11,0,0.39,"1.00000",1
"GO:0001829","trophectodermal cell differentiation",11,0,0.39,"1.00000",1
"GO:0001944","vasculature development",15,0,0.54,"1.00000",1
"GO:0002009","morphogenesis of an epithelium",31,0,1.11,"1.00000",1
"GO:0002097","tRNA wobble base modification",11,0,0.39,"1.00000",1
"GO:0002164","larval development",10,0,0.36,"1.00000",1
"GO:0002183","cytoplasmic translational initiation",15,0,0.54,"1.00000",1
"GO:0002200","somatic diversification of immune recept...",31,0,1.11,"1.00000",1
"GO:0002263","cell activation involved in immune respo...",28,0,1,"1.00000",1
"GO:0002274","myeloid leukocyte activation",19,0,0.68,"1.00000",1
"GO:0002275","myeloid cell activation involved in immu...",19,0,0.68,"1.00000",1
"GO:0002283","neutrophil activation involved in immune...",14,0,0.5,"1.00000",1
"GO:0002366","leukocyte activation involved in immune ...",28,0,1,"1.00000",1
"GO:0002377","immunoglobulin production",31,0,1.11,"1.00000",1
"GO:0002440","production of molecular mediator of immu...",31,0,1.11,"1.00000",1
"GO:0002443","leukocyte mediated immunity",23,0,0.82,"1.00000",1
"GO:0002444","myeloid leukocyte mediated immunity",14,0,0.5,"1.00000",1
"GO:0002446","neutrophil mediated immunity",14,0,0.5,"1.00000",1
"GO:0002478","antigen processing and presentation of e...",14,0,0.5,"1.00000",1
"GO:0002495","antigen processing and presentation of p...",18,0,0.64,"1.00000",1
"GO:0002504","antigen processing and presentation of p...",18,0,0.64,"1.00000",1
"GO:0002520","immune system development",52,0,1.86,"1.00000",1
"GO:0002566","somatic diversification of immune recept...",21,0,0.75,"1.00000",1
"GO:0002694","regulation of leukocyte activation",14,0,0.5,"1.00000",1
"GO:0002698","negative regulation of immune effector p...",13,0,0.46,"1.00000",1
"GO:0002699","positive regulation of immune effector p...",11,0,0.39,"1.00000",1
"GO:0002791","regulation of peptide secretion",57,0,2.03,"1.00000",1
"GO:0002792","negative regulation of peptide secretion",11,0,0.39,"1.00000",1
"GO:0002793","positive regulation of peptide secretion",44,0,1.57,"1.00000",1
"GO:0003007","heart morphogenesis",10,0,0.36,"1.00000",1
"GO:0003012","muscle system process",33,0,1.18,"1.00000",1
"GO:0003018","vascular process in circulatory system",85,0,3.03,"1.00000",1
"GO:0003073","regulation of systemic arterial blood pr...",10,0,0.36,"1.00000",1
"GO:0003085","negative regulation of systemic arterial...",10,0,0.36,"1.00000",1
"GO:0003333","amino acid transmembrane transport",79,0,2.82,"1.00000",1
"GO:0005977","glycogen metabolic process",41,0,1.46,"1.00000",1
"GO:0005978","glycogen biosynthetic process",12,0,0.43,"1.00000",1
"GO:0005980","glycogen catabolic process",10,0,0.36,"1.00000",1
"GO:0005982","starch metabolic process",79,0,2.82,"1.00000",1
"GO:0005983","starch catabolic process",32,0,1.14,"1.00000",1
"GO:0005991","trehalose metabolic process",28,0,1,"1.00000",1
"GO:0005992","trehalose biosynthetic process",24,0,0.86,"1.00000",1
"GO:0006000","fructose metabolic process",16,0,0.57,"1.00000",1
"GO:0006011","UDP-glucose metabolic process",10,0,0.36,"1.00000",1
"GO:0006020","inositol metabolic process",17,0,0.61,"1.00000",1
"GO:0006022","aminoglycan metabolic process",14,0,0.5,"1.00000",1
"GO:0006073","cellular glucan metabolic process",181,0,6.46,"1.00000",1
"GO:0006094","gluconeogenesis",15,0,0.54,"1.00000",1
"GO:0006099","tricarboxylic acid cycle",34,0,1.21,"1.00000",1
"GO:0006101","citrate metabolic process",39,0,1.39,"1.00000",1
"GO:0006102","isocitrate metabolic process",10,0,0.36,"1.00000",1
"GO:0006105","succinate metabolic process",14,0,0.5,"1.00000",1
"GO:0006108","malate metabolic process",19,0,0.68,"1.00000",1
"GO:0006109","regulation of carbohydrate metabolic pro...",69,0,2.46,"1.00000",1
"GO:0006112","energy reserve metabolic process",41,0,1.46,"1.00000",1
"GO:0006119","oxidative phosphorylation",24,0,0.86,"1.00000",1
"GO:0006144","purine nucleobase metabolic process",13,0,0.46,"1.00000",1
"GO:0006167","AMP biosynthetic process",10,0,0.36,"1.00000",1
"GO:0006182","cGMP biosynthetic process",11,0,0.39,"1.00000",1
"GO:0006206","pyrimidine nucleobase metabolic process",28,0,1,"1.00000",1
"GO:0006213","pyrimidine nucleoside metabolic process",27,0,0.96,"1.00000",1
"GO:0006220","pyrimidine nucleotide metabolic process",45,0,1.61,"1.00000",1
"GO:0006221","pyrimidine nucleotide biosynthetic proce...",34,0,1.21,"1.00000",1
"GO:0006222","UMP biosynthetic process",12,0,0.43,"1.00000",1
"GO:0006266","DNA ligation",10,0,0.36,"1.00000",1
"GO:0006268","DNA unwinding involved in DNA replicatio...",21,0,0.75,"1.00000",1
"GO:0006270","DNA replication initiation",26,0,0.93,"1.00000",1
"GO:0006271","DNA strand elongation involved in DNA re...",15,0,0.54,"1.00000",1
"GO:0006273","lagging strand elongation",11,0,0.39,"1.00000",1
"GO:0006278","RNA-dependent DNA biosynthetic process",29,0,1.04,"1.00000",1
"GO:0006282","regulation of DNA repair",43,0,1.53,"1.00000",1
"GO:0006283","transcription-coupled nucleotide-excisio...",16,0,0.57,"1.00000",1
"GO:0006284","base-excision repair",26,0,0.93,"1.00000",1
"GO:0006289","nucleotide-excision repair",44,0,1.57,"1.00000",1
"GO:0006290","pyrimidine dimer repair",11,0,0.39,"1.00000",1
"GO:0006296","nucleotide-excision repair, DNA incision...",12,0,0.43,"1.00000",1
"GO:0006298","mismatch repair",36,0,1.29,"1.00000",1
"GO:0006303","double-strand break repair via nonhomolo...",30,0,1.07,"1.00000",1
"GO:0006312","mitotic recombination",29,0,1.04,"1.00000",1
"GO:0006323","DNA packaging",113,0,4.03,"1.00000",1
"GO:0006333","chromatin assembly or disassembly",98,0,3.5,"1.00000",1
"GO:0006334","nucleosome assembly",43,0,1.53,"1.00000",1
"GO:0006338","chromatin remodeling",113,0,4.03,"1.00000",1
"GO:0006342","chromatin silencing",120,0,4.28,"1.00000",1
"GO:0006346","DNA methylation-dependent heterochromati...",13,0,0.46,"1.00000",1
"GO:0006353","DNA-templated transcription, termination",16,0,0.57,"1.00000",1
"GO:0006356","regulation of transcription by RNA polym...",14,0,0.5,"1.00000",1
"GO:0006360","transcription by RNA polymerase I",31,0,1.11,"1.00000",1
"GO:0006364","rRNA processing",207,0,7.39,"1.00000",1
"GO:0006369","termination of RNA polymerase II transcr...",13,0,0.46,"1.00000",1
"GO:0006376","mRNA splice site selection",12,0,0.43,"1.00000",1
"GO:0006378","mRNA polyadenylation",41,0,1.46,"1.00000",1
"GO:0006379","mRNA cleavage",20,0,0.71,"1.00000",1
"GO:0006400","tRNA modification",60,0,2.14,"1.00000",1
"GO:0006403","RNA localization",98,0,3.5,"1.00000",1
"GO:0006405","RNA export from nucleus",78,0,2.78,"1.00000",1
"GO:0006406","mRNA export from nucleus",50,0,1.78,"1.00000",1
"GO:0006413","translational initiation",76,0,2.71,"1.00000",1
"GO:0006414","translational elongation",17,0,0.61,"1.00000",1
"GO:0006415","translational termination",11,0,0.39,"1.00000",1
"GO:0006418","tRNA aminoacylation for protein translat...",64,0,2.28,"1.00000",1
"GO:0006438","valyl-tRNA aminoacylation",10,0,0.36,"1.00000",1
"GO:0006446","regulation of translational initiation",23,0,0.82,"1.00000",1
"GO:0006458","'de novo' protein folding",57,0,2.03,"1.00000",1
"GO:0006476","protein deacetylation",32,0,1.14,"1.00000",1
"GO:0006491","N-glycan processing",11,0,0.39,"1.00000",1
"GO:0006497","protein lipidation",40,0,1.43,"1.00000",1
"GO:0006505","GPI anchor metabolic process",22,0,0.79,"1.00000",1
"GO:0006506","GPI anchor biosynthetic process",22,0,0.79,"1.00000",1
"GO:0006525","arginine metabolic process",17,0,0.61,"1.00000",1
"GO:0006526","arginine biosynthetic process",14,0,0.5,"1.00000",1
"GO:0006536","glutamate metabolic process",28,0,1,"1.00000",1
"GO:0006541","glutamine metabolic process",11,0,0.39,"1.00000",1
"GO:0006544","glycine metabolic process",23,0,0.82,"1.00000",1
"GO:0006546","glycine catabolic process",16,0,0.57,"1.00000",1
"GO:0006547","histidine metabolic process",13,0,0.46,"1.00000",1
"GO:0006560","proline metabolic process",23,0,0.82,"1.00000",1
"GO:0006561","proline biosynthetic process",15,0,0.54,"1.00000",1
"GO:0006591","ornithine metabolic process",10,0,0.36,"1.00000",1
"GO:0006606","protein import into nucleus",95,0,3.39,"1.00000",1
"GO:0006607","NLS-bearing protein import into nucleus",40,0,1.43,"1.00000",1
"GO:0006610","ribosomal protein import into nucleus",23,0,0.82,"1.00000",1
"GO:0006611","protein export from nucleus",78,0,2.78,"1.00000",1
"GO:0006613","cotranslational protein targeting to mem...",13,0,0.46,"1.00000",1
"GO:0006614","SRP-dependent cotranslational protein ta...",10,0,0.36,"1.00000",1
"GO:0006620","posttranslational protein targeting to e...",15,0,0.54,"1.00000",1
"GO:0006623","protein targeting to vacuole",36,0,1.29,"1.00000",1
"GO:0006624","vacuolar protein processing",10,0,0.36,"1.00000",1
"GO:0006625","protein targeting to peroxisome",37,0,1.32,"1.00000",1
"GO:0006636","unsaturated fatty acid biosynthetic proc...",45,0,1.61,"1.00000",1
"GO:0006638","neutral lipid metabolic process",75,0,2.68,"1.00000",1
"GO:0006639","acylglycerol metabolic process",75,0,2.68,"1.00000",1
"GO:0006641","triglyceride metabolic process",55,0,1.96,"1.00000",1
"GO:0006649","phospholipid transfer to membrane",17,0,0.61,"1.00000",1
"GO:0006655","phosphatidylglycerol biosynthetic proces...",11,0,0.39,"1.00000",1
"GO:0006661","phosphatidylinositol biosynthetic proces...",29,0,1.04,"1.00000",1
"GO:0006664","glycolipid metabolic process",58,0,2.07,"1.00000",1
"GO:0006672","ceramide metabolic process",16,0,0.57,"1.00000",1
"GO:0006692","prostanoid metabolic process",10,0,0.36,"1.00000",1
"GO:0006693","prostaglandin metabolic process",10,0,0.36,"1.00000",1
"GO:0006734","NADH metabolic process",10,0,0.36,"1.00000",1
"GO:0006743","ubiquinone metabolic process",11,0,0.39,"1.00000",1
"GO:0006744","ubiquinone biosynthetic process",11,0,0.39,"1.00000",1
"GO:0006749","glutathione metabolic process",57,0,2.03,"1.00000",1
"GO:0006772","thiamine metabolic process",15,0,0.54,"1.00000",1
"GO:0006775","fat-soluble vitamin metabolic process",32,0,1.14,"1.00000",1
"GO:0006787","porphyrin-containing compound catabolic ...",24,0,0.86,"1.00000",1
"GO:0006801","superoxide metabolic process",24,0,0.86,"1.00000",1
"GO:0006805","xenobiotic metabolic process",13,0,0.46,"1.00000",1
"GO:0006808","regulation of nitrogen utilization",13,0,0.46,"1.00000",1
"GO:0006809","nitric oxide biosynthetic process",15,0,0.54,"1.00000",1
"GO:0006821","chloride transport",16,0,0.57,"1.00000",1
"GO:0006825","copper ion transport",15,0,0.54,"1.00000",1
"GO:0006826","iron ion transport",47,0,1.68,"1.00000",1
"GO:0006828","manganese ion transport",35,0,1.25,"1.00000",1
"GO:0006865","amino acid transport",79,0,2.82,"1.00000",1
"GO:0006868","glutamine transport",10,0,0.36,"1.00000",1
"GO:0006874","cellular calcium ion homeostasis",56,0,2,"1.00000",1
"GO:0006879","cellular iron ion homeostasis",40,0,1.43,"1.00000",1
"GO:0006880","intracellular sequestering of iron ion",17,0,0.61,"1.00000",1
"GO:0006882","cellular zinc ion homeostasis",17,0,0.61,"1.00000",1
"GO:0006890","retrograde vesicle-mediated transport, G...",71,0,2.53,"1.00000",1
"GO:0006891","intra-Golgi vesicle-mediated transport",63,0,2.25,"1.00000",1
"GO:0006896","Golgi to vacuole transport",18,0,0.64,"1.00000",1
"GO:0006913","nucleocytoplasmic transport",172,0,6.14,"1.00000",1
"GO:0006936","muscle contraction",32,0,1.14,"1.00000",1
"GO:0006939","smooth muscle contraction",30,0,1.07,"1.00000",1
"GO:0006949","syncytium formation",17,0,0.61,"1.00000",1
"GO:0006968","cellular defense response",15,0,0.54,"1.00000",1
"GO:0006977","DNA damage response, signal transduction...",13,0,0.46,"1.00000",1
"GO:0006983","ER overload response",11,0,0.39,"1.00000",1
"GO:0006984","ER-nucleus signaling pathway",14,0,0.5,"1.00000",1
"GO:0006997","nucleus organization",76,0,2.71,"1.00000",1
"GO:0006999","nuclear pore organization",17,0,0.61,"1.00000",1
"GO:0007004","telomere maintenance via telomerase",26,0,0.93,"1.00000",1
"GO:0007020","microtubule nucleation",15,0,0.54,"1.00000",1
"GO:0007029","endoplasmic reticulum organization",22,0,0.79,"1.00000",1
"GO:0007030","Golgi organization",50,0,1.78,"1.00000",1
